loc,changefreq,priority,sitemap,sitemap_size_mb,download_date
https://docs.djangoproject.com/es/2.2/_modules/django/conf/urls/i18n/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/contrib/admin/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/contrib/admin/decorators/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/contrib/admin/options/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/contrib/admin/sites/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/contrib/admin/views/decorators/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/contrib/auth/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/contrib/auth/context_processors/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/contrib/auth/decorators/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/contrib/auth/hashers/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/contrib/auth/password_validation/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/contrib/flatpages/sitemaps/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/contrib/gis/feeds/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/contrib/gis/measure/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/contrib/messages/api/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/contrib/messages/middleware/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/contrib/postgres/aggregates/general/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/contrib/postgres/aggregates/statistics/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/contrib/postgres/fields/array/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/contrib/postgres/fields/citext/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/contrib/postgres/fields/hstore/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/contrib/postgres/fields/jsonb/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/contrib/postgres/fields/ranges/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/contrib/postgres/forms/array/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/contrib/postgres/forms/hstore/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/contrib/postgres/forms/jsonb/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/contrib/postgres/forms/ranges/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/contrib/postgres/functions/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/contrib/postgres/indexes/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/contrib/postgres/operations/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/contrib/postgres/search/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/contrib/postgres/validators/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/contrib/sessions/backends/base/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/contrib/sessions/middleware/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/contrib/sitemaps/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/contrib/sites/middleware/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/contrib/sites/shortcuts/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/contrib/syndication/views/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/2.2/_modules/django/core/checks/messages/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
